date,360ONE,ABB,ABCAPITAL,ACC,ADANIENSOL,ADANIENT,ADANIGREEN,ADANIPORTS,ADANIPOWER,ALKEM,AMBUJACEM,APLAPOLLO,APOLLOHOSP,ASHOKLEY,ASIANPAINT,ASTRAL,ATGL,AUBANK,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BANKBARODA,BANKINDIA,BDL,BEL,BHARATFORG,BHARTIARTL,BHARTIHEXA,BHEL,BIOCON,BLUESTARCO,BOSCHLTD,BPCL,BRITANNIA,BSE,CANBK,CGPOWER,CHOLAFIN,CIPLA,COALINDIA,COCHINSHIP,COFORGE,COLPAL,CONCOR,COROMANDEL,CUMMINSIND,DABUR,DIVISLAB,DIXON,DLF,DMART,DRREDDY,EICHERMOT,ETERNAL,EXIDEIND,FEDERALBNK,FORTIS,GAIL,GLENMARK,GMRAIRPORT,GODFRYPHLP,GODREJCP,GODREJPROP,GRASIM,HAL,HAVELLS,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,HINDZINC,HUDCO,ICICIBANK,ICICIGI,IDEA,IDFCFIRSTB,IGL,INDHOTEL,INDIANB,INDIGO,INDUSINDBK,INDUSTOWER,INFY,IOC,IRB,IRCTC,IREDA,IRFC,ITC,JINDALSTEL,JIOFIN,JSWENERGY,JSWSTEEL,JUBLFOOD,KALYANKJIL,KEI,KOTAKBANK,KPITTECH,LICHSGFIN,LICI,LODHA,LT,LTF,LTIM,LUPIN,M&M,M&MFIN,MANKIND,MARICO,MARUTI,MAXHEALTH,MAZDOCK,MFSL,MOTHERSON,MOTILALOFS,MPHASIS,MRF,MUTHOOTFIN,NATIONALUM,NAUKRI,NESTLEIND,NHPC,NMDC,NTPC,NYKAA,OBEROIRLTY,OFSS,OIL,ONGC,PAGEIND,PATANJALI,PAYTM,PERSISTENT,PFC,PHOENIXLTD,PIDILITIND,PIIND,PNB,POLICYBZR,POLYCAB,POWERGRID,POWERINDIA,PRESTIGE,RECLTD,RELIANCE,RVNL,SAIL,SBICARD,SBILIFE,SBIN,SHREECEM,SHRIRAMFIN,SIEMENS,SOLARINDS,SONACOMS,SRF,SUNPHARMA,SUPREMEIND,SUZLON,TATACOMM,TATACONSUM,TATAELXSI,TATAPOWER,TATASTEEL,TATATECH,TCS,TECHM,TIINDIA,TITAN,TMPV,TORNTPHARM,TORNTPOWER,TRENT,TVSMOTOR,ULTRACEMCO,UNIONBANK,UNITDSPR,UPL,VBL,VEDL,VOLTAS,WIPRO,YESBANK,ZYDUSLIFE
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,-2.306409927218895,0.27219394387170165,0.9334981721839619,-0.3070129364323124,-0.3222180858242698,0.7752694883345015,-0.8746398736165951,-0.3978934409706923,-0.02228163650063306,0.6142099777197004,-0.21583063982620743,0.4994388245017042,0.35892986270851907,0.7707776813533869,0.3401000285855723,0.8289126970555714,0.21424118059898464,-1.1057848837886857,-0.059092251070429015,-1.2593906571961233,-1.8799995205253714,-0.0021387438941882155,-0.4464780336496506,0.8079055248343063,-1.2787461715735684,-0.2654622084962105,-1.8694636706787575,0.7511068849540555,0.7145471565260749,-0.9243868043843275,,0.7718039508251985,-1.641790629135095,-1.049330497095563,0.6248857119135053,0.7107473293325093,0.9594418785760117,-1.1011250191487012,-1.0748567567563636,1.120308166409259,-1.4199270473607288,-1.5222396913737304,-2.1897447514299886,0.5863812024965431,1.3603014855783722,0.4442346253470691,0.6797683471860471,-1.077757849199848,-0.23833744402748203,0.25079802495917897,0.31845744155560746,0.6998417602877846,0.7385848043608002,0.628701666941549,1.1738092775224525,0.7851835248176608,1.4745257966828744,0.6434773813478153,-1.5138145528595968,1.1926761673010997,-1.974384206315148,0.1699913883732327,0.0024191331125506125,-0.22119265103861918,1.3283767172743637,0.7455718392247517,-1.2730514383112312,-1.7986458090283746,0.6041014321159025,0.27421896490287867,0.15829637390068146,1.140626212226041,0.6925551213621127,-1.8763899859023445,-2.0965237997564095,0.19551801627257365,0.9957635706812406,-1.4121431473357025,0.42142429141870846,-0.22186373814815238,1.0298623324626568,1.0928758972083126,1.720544631550142,1.3124925285037317,-1.8595084051392603,-0.33671254998671735,-0.9962108177305126,-0.4404994027815315,-0.03408373104227894,0.21222247626879742,-1.7456131791385385,-1.0528678269504002,-0.374986281759988,,0.4552064378998299,-0.9957635706812428,-1.100362432522779,,-1.1877912086180666,0.8240845649303368,0.8917991372720788,0.9494245805696578,0.37053775171511144,1.8146573123491467,1.0808360670644597,-0.3618007574480843,,-0.9756591030888263,0.811769249012756,-0.2153466470632735,1.3941617399597879,0.6246644708018808,0.7671471144898576,-0.9190965206712454,,-1.0065843321787848,-2.0331767496961284,0.43664497286047627,-0.31533827051426877,0.9195556574492365,0.9647319544745365,-0.25570202759560356,0.511938820477149,0.6000264140511721,1.9574603356441367,-1.0990804419005533,0.04547103981398197,1.2085013207679178,2.1125212072911386,-1.259194658951957,-0.5728135512076983,1.3505068052976779,-0.9493328504724804,-0.01929926894519145,-1.8505295487176412,-2.264936467590738,0.6999348466797457,0.1595342511581714,1.435935953469401,0.5505268456778877,-0.04721254772999117,-0.16372570494566066,0.7922790479570028,0.4933387303060794,0.760370528643543,-0.13535597831511964,0.6720026211487374,0.48311901258755646,-1.7558124750382424,0.5863231022046599,-0.950663687682178,0.24201731422804545,0.525706667748762,0.6148869252255912,1.1319392637463996,0.7584862945843719,-1.0590871619713254,-0.24086395322190027,-0.07670750631295305,-1.1071377098409318,-1.5112059579228108,0.721955493259377,-0.015676370716594504,-1.0712149112764935,0.5547723558839929,-1.0123532462062754,0.3309285648118707,0.013543852289267458,-1.39192516863403,-0.5919317354900661,-0.9718989740121127,,0.2198902843699269,1.529371180615753,1.0976943303393099,0.4759579956398335,0.07122024473494548,1.068778704524484,0.9760358713786261,-0.2188138434062013,-1.054769162966438,-0.04843270287393985,-0.3535892065175354,0.8040306036957592,0.8152502631190996,-1.8981083762106612,-3.4149411741147487e-16,0.7826900090044695,0.7778714622399577,1.434738792203861,0.3244262223583816
2022-02-15,-2.236219788484895,0.22976550280822025,0.9568599699157477,-0.5008721958535955,-0.6467577384553016,0.7502251714529053,-1.1853857407282467,-0.6768896175894625,-0.41093809914281076,0.7146381032488687,-0.418420423404371,0.47072428507316655,0.2542223418788039,0.7659770709505388,0.24035631740703503,0.8428464317352462,0.38483299267811416,-1.2329708614685728,-0.07618821375123337,-0.5307972224193428,-1.054689478277684,-0.11578940135910368,-0.4504384005958549,0.5750630110180978,-1.4310253345779365,-0.39468896826293604,-1.8978810021310084,0.748761650238694,0.6603175670726005,-1.2233920099654048,,0.6998594243514197,-1.6562692241252166,-1.0460878371726945,0.6625840597339776,0.7026203707101937,0.9099738868980153,-1.202036537562595,-1.2080911493589939,1.1648762517044406,-1.5525175779186349,-1.549423696754604,-2.1488381780386647,0.4671775967324533,1.2898742367613663,-0.30350515725719684,0.6351903963259211,-1.1056009091593348,-0.28382443694791715,0.19683410034897764,0.22088368325111268,0.565703898029082,0.725504617391529,0.21520970761759134,1.0317374251103988,0.7824254008186249,1.3929206353597503,0.6758485035446247,-1.6348932884712553,1.1724340479996214,-1.985966183990979,-0.3813143328687311,0.671991173869783,-0.08793520466060087,0.966142094801257,0.6644224525169219,0.4575412152769246,-1.8035200904025732,0.28500208836213486,0.153101705488564,0.11217686752014289,0.9046619633340199,0.6921056763239588,-1.7623480338662738,-2.21368304911966,0.13817133112093624,1.0030637518408005,-1.4208241940626183,0.5186705126543601,1.4865491469536078,1.043195754353748,0.820633301034443,1.6333849237420857,1.2544629492118669,-1.7331918138032392,-0.4831183911439384,-1.0872761152224848,-0.6551170158435833,-0.07909758512134754,0.07162009247319354,-1.6159773693123527,-1.1099354430329713,-0.6610954861907484,,0.4584999519727419,-1.0030637518407968,-1.2002024894666066,,-1.508557604891693,0.7364746644131753,0.8085439467006715,1.0458006010680456,0.3591904066799184,1.613454197850553,1.082609912803468,-0.5336730557597101,,-0.9935324573632237,0.7100259279308762,0.5978596727584657,1.3127250034242732,0.6850916189473759,0.6775202471036889,-0.0016442344786175792,,-1.0560128624612535,-2.104710633530029,0.3418026490565426,0.4470450141271248,0.8838195518727986,0.9587704640760955,-0.2580599486604779,0.3756165721523501,0.625772339882028,1.8800063442069495,-1.199943595765698,-0.04445011655985922,1.1643139824461801,1.8277266551807922,-1.3337237631913457,-0.8940650207246593,1.3452137063766825,-0.10721876837844964,-0.04873076760227241,-1.885878028076957,-2.3072284681052495,0.6539052192627042,0.23309808861449804,1.403127356450725,0.42407505834020043,0.820127282534838,-0.17213516180713442,0.5819972551162372,0.22946627140817907,0.6452382588827689,-0.19120520318859358,0.611438915459955,1.263919750840065,-1.7805800916384182,0.6129977397130584,-0.09159438494061707,0.09279568471668906,0.5907874134204185,0.5104108317358605,0.9761936038865467,0.7555048823053928,-1.237940435089703,-0.43141445453600513,-0.24136669706902866,-1.165643747677748,-1.5088078764087667,0.669868266195029,-0.23585073032107182,-1.119601551779823,0.5496092972006493,-1.0834396180330268,0.1545300279818121,-0.06845404304963679,-1.5041193797577324,0.8530113341251773,-1.111514030702038,,0.07751721493132287,1.3621420420081358,1.1529352194182148,0.3756042753958932,0.8472105300413272,1.0218396642055556,0.7010464637966826,-0.2676575395430811,-1.1286080889258627,-0.28141268772349953,-0.49534590171621007,0.7457307771935568,0.5989657500372068,-1.938072036958665,-7.92019811662498e-16,0.7283833963853523,0.6001840901782818,1.9169944492252162,1.1086065245162988
2022-02-16,-1.279894787513106,0.23959488065334852,0.9765971842258402,-0.5020293193815366,-0.6097289555605416,0.76847983160541,-1.1532425796393437,-0.5668055796590287,-0.612219636216148,0.789009415169601,-0.41901660738422236,0.48105900932379475,0.2627954945896415,0.7833977043069442,0.2493810303154549,0.9269892223376627,0.3908178074323155,-1.2503231295480965,-0.01200400569075361,-0.5982650393506576,-1.0680732116193423,-0.11169281174661552,-0.4503823583158452,0.5255367536072288,-1.3840645590004272,-0.46414425840714,-1.9281747625388852,0.7655597522607844,0.6757548185307434,-1.1261681088467308,,0.7162970893031841,-1.6197886590547523,-1.5164225384150625,0.6762973232427788,0.7211073924557739,0.928706453336284,-1.213899318676292,-0.3647026804671997,1.185303250154485,-1.5716510891705324,-1.5071918240973226,-2.1791480211266996,-0.2017837451962299,1.2491942584413371,-0.30524682514816837,0.6500944153791894,-1.1204032489123572,-0.2818316070491718,0.2037929231038568,-0.296753825888477,0.5132833815554212,0.742764522249181,0.2228798379317936,1.1159824431601044,0.8007821356494549,1.3582639378347638,0.6898003162199826,-1.656905716670732,1.1294493363473121,-1.9491665198502037,-0.32385696586320983,0.7957733336660522,-0.09086959643459061,0.9881171926242056,0.6849520777310764,0.4751678470630857,-1.7637685148767408,0.294905049607578,0.1610574203694592,0.1186615608063856,0.8612941093546478,0.7149119271882316,-2.3782513862759087,-2.1796524427405517,0.14801451969348128,1.0196418123729123,-1.4409581838920724,0.5280325014021644,1.4518378075178993,1.0636730387228692,0.817535909634876,1.5997462770587192,1.2135731943416848,-1.7583628346459141,-0.5542878294566514,-1.1008644790790314,-0.7253262432688085,-0.07072627748877704,0.08004942814690677,-1.6354405776875298,-1.1257871482557724,-0.5559657906243034,,0.4679656531280311,-1.019641812372913,-1.214845425441213,,-1.551515932592471,0.7530429404345055,0.8253025133253712,1.0635557313594903,0.36543400939119164,1.5821345714625843,1.107236968323565,-0.6005913911478055,,-1.0041616329690635,0.7273863875834989,0.61342021982655,1.2719797692217256,0.7632550020489458,0.6966616146829913,0.018644385532327383,,-1.0701165606011607,-2.067975822157746,0.2870943577714746,0.567152009127113,0.9003773236501638,0.9775543644807221,-0.24870274096566797,0.3207082648173461,0.6404177821694641,1.8533470186720622,-1.2154573123348262,-0.04182715214832099,1.188082182563356,1.838041704726834,-1.3477700231193896,-0.7938183730050301,1.374280033680193,-0.10489428397008296,-0.0477036643125579,-1.9104017782480947,-2.271659255565993,0.6684479654105262,0.24309281938480562,1.366975476263788,0.3668239445168513,0.8392710386487086,-0.1717239929164346,0.5982699844835397,0.1733075163340076,0.5966913448988206,-0.19202925757040487,0.6252014436685694,1.3336235269374215,-1.807869283759783,0.6263754711542286,-0.08894540944570171,0.10188531373625266,0.6025103543052155,0.5247534144794048,0.9302190110585346,0.7734703635727553,-1.251411776525087,-0.43045004947197535,-0.3028206002767686,-1.182768641130591,-1.5333135197084886,0.6849862831132152,-0.2330263024953779,-1.0727154120502294,0.5619135394846989,-1.094187722773635,0.2702619718982483,-0.06551534725097545,-1.5252164794655063,0.8538198998537676,-1.1238728937940463,,0.08678724995735454,1.3248871192213236,1.1726990813621432,0.3872318478175025,0.8681089269532584,1.037920308155504,0.6950403454955116,-0.27051741390170825,-1.1417761451560264,-0.27810867297594344,-0.5642397482774856,0.7623748232945844,0.6158856038284237,-1.965064946553422,1.9074643034785714e-16,0.7475081613311851,0.4184937985103489,1.8879271679369025,1.126143524110589
