date,open,high,low,close,volume
2024-02-08,957.6,958.55,941.8,944.35,1638646
2024-02-09,949.1,954.4,916.0,939.15,2482688
2024-02-12,941.95,947.0,894.0,900.1,3029950
2024-02-13,900.1,914.7,877.0,910.45,3906213
2024-02-14,915.5,934.0,897.3,929.2,4480920
2024-02-15,938.45,968.0,935.2,951.5,4532823
2024-02-16,957.0,959.85,937.1,940.65,2036667
2024-02-19,942.0,956.75,939.55,946.95,2063916
2024-02-20,947.4,954.9,944.25,951.9,1723035
2024-02-21,952.65,959.55,922.1,925.75,2291737
2024-02-22,928.1,939.25,917.1,935.65,1724197
2024-02-23,947.3,971.0,944.15,964.85,7709557
2024-02-26,966.95,989.9,964.0,968.4,7397592
2024-02-27,968.9,974.0,948.15,952.75,2829201
2024-02-28,953.0,959.65,920.0,924.05,2972449
2024-02-29,923.0,933.95,912.4,927.4,3232361
2024-03-01,934.0,938.05,927.0,929.3,1305118
2024-03-02,933.8,938.7,931.0,933.7,178102
2024-03-04,934.8,945.85,923.95,938.0,2010812
2024-03-05,938.0,941.25,928.65,935.8,1167131
2024-03-06,936.0,937.0,911.55,929.05,1888149
2024-03-07,931.6,946.45,930.15,937.2,1565514
2024-03-11,937.2,961.0,931.05,938.6,3587812
2024-03-12,939.0,941.4,915.5,920.95,1570749
2024-03-13,925.15,931.5,869.0,880.65,4244094
2024-03-14,875.05,905.35,862.75,898.75,2731461
2024-03-15,899.0,916.15,877.05,912.5,3393550
2024-03-18,912.5,922.95,904.0,918.9,1605008
2024-03-19,918.9,918.9,900.0,906.4,1737458
2024-03-20,906.0,916.5,882.8,901.9,1978201
2024-03-21,913.0,943.9,910.2,934.75,3688075
2024-03-22,938.9,940.9,926.5,928.7,1554947
2024-03-26,928.7,936.75,920.15,928.75,1707716
2024-03-27,930.95,940.2,926.4,929.95,1511283
2024-03-28,933.4,939.4,925.0,929.7,1729773
2024-04-01,930.05,972.95,930.0,970.15,4502891
2024-04-02,970.95,1012.3,964.1,1003.8,8068586
2024-04-03,1003.0,1037.95,992.1,1014.65,7346168
2024-04-04,1020.0,1022.5,994.05,998.15,2790135
2024-04-05,998.0,1010.95,993.85,1002.95,1970844
2024-04-08,1005.0,1026.0,998.0,1014.8,3002278
2024-04-09,1019.65,1030.9,1006.1,1010.45,2439829
2024-04-10,1014.65,1029.5,1013.4,1023.0,2728295
2024-04-12,1022.75,1068.8,1016.85,1057.65,10944073
2024-04-15,1044.95,1048.25,1018.95,1029.5,4729372
2024-04-16,1024.6,1036.9,1006.25,1016.45,2760799
2024-04-18,1022.4,1033.5,988.0,992.95,2259164
2024-04-19,990.0,1006.15,970.5,992.0,3556149
2024-04-22,1004.95,1008.05,995.0,1000.05,1465887
2024-04-23,1005.0,1019.65,998.8,1016.3,1744634
2024-04-24,1023.0,1027.95,1016.85,1025.35,1689611
2024-04-25,1030.0,1038.0,1022.5,1027.8,1586884
2024-04-26,1034.3,1059.0,1026.6,1044.45,3367252
2024-04-29,1052.0,1068.0,1037.65,1045.25,3571796
2024-04-30,1050.5,1057.7,1034.2,1038.75,1889199
2024-05-02,1038.75,1076.45,1036.8,1056.3,3702221
2024-05-03,1061.2,1075.6,1041.0,1052.45,2504576
2024-05-06,1055.0,1057.2,1007.15,1022.2,3652645
2024-05-07,1025.0,1029.1,987.25,993.5,2314924
2024-05-08,989.0,1016.0,989.0,1007.45,1871931
2024-05-09,1009.0,1013.45,982.7,986.1,1962409
2024-05-10,988.35,1003.95,983.0,995.55,1307761
2024-05-13,999.7,999.7,973.5,990.15,1422203
2024-05-14,994.25,1032.55,993.65,1026.65,2536531
2024-05-15,1027.05,1039.9,1020.25,1028.65,1328038
2024-05-16,1031.0,1044.7,1029.1,1040.5,1662931
2024-05-17,1041.1,1100.0,1039.15,1093.7,6852207
2024-05-18,1099.7,1113.4,1096.0,1102.6,990121
2024-05-21,1109.0,1122.3,1087.55,1115.55,4808902
2024-05-22,1121.1,1136.9,1106.05,1126.0,3646850
2024-05-23,1129.0,1138.9,1116.6,1122.1,2440066
2024-05-24,1124.0,1124.0,1107.0,1109.05,2116118
2024-05-27,1116.1,1119.75,1095.05,1101.25,2681079
2024-05-28,1105.0,1107.6,1077.75,1083.1,2907482
2024-05-29,1046.1,1061.3,1027.15,1042.9,7214522
2024-05-30,1042.9,1053.85,1020.5,1025.35,2329426
2024-05-31,1035.4,1037.75,998.0,1020.35,4783658
2024-06-03,1084.95,1084.95,1038.2,1054.25,3598463
2024-06-04,1056.0,1056.0,845.3,912.05,11464052
2024-06-05,945.0,945.0,858.0,918.9,8798437
2024-06-06,942.9,984.85,925.7,973.3,5451521
2024-06-07,978.0,982.6,965.0,977.75,2476737
2024-06-10,990.0,990.85,972.6,977.9,2242074
2024-06-11,985.1,1036.0,982.6,1020.05,8695834
2024-06-12,1027.0,1034.0,1015.1,1026.95,4385975
2024-06-13,1037.0,1037.0,1013.5,1017.55,1996303
2024-06-14,1024.0,1027.7,1014.65,1018.2,1511522
2024-06-18,1019.0,1038.65,1018.7,1032.4,2486989
2024-06-19,1035.85,1037.0,1002.9,1014.65,2550530
2024-06-20,1017.35,1027.0,1007.2,1015.6,1694557
2024-06-21,1018.8,1046.0,1008.2,1012.3,5664314
2024-06-24,1020.0,1037.95,1007.6,1010.25,4131226
2024-06-25,1014.0,1018.8,987.1,995.1,3163136
2024-06-26,1000.0,1002.75,988.0,990.45,3137677
2024-06-27,991.0,1002.35,983.35,991.25,2402997
2024-06-28,995.7,1007.5,988.0,989.25,3777772
2024-07-01,990.0,999.25,989.05,992.85,1815971
2024-07-02,995.2,1014.5,991.05,1006.6,3155918
2024-07-03,1007.4,1010.0,1001.1,1004.25,1904860
2024-07-04,1009.8,1016.9,1002.6,1006.05,1498265
2024-07-05,1005.0,1034.45,1003.05,1026.2,4670941
2024-07-08,1030.0,1051.75,1027.8,1045.6,6083179
2024-07-09,1052.85,1055.0,1023.2,1027.9,2638133
2024-07-10,1032.45,1037.3,993.75,1021.85,2295822
2024-07-11,1030.25,1041.8,1026.95,1029.4,2328069
2024-07-12,1031.0,1059.45,1022.25,1043.05,4997763
2024-07-15,1046.85,1047.4,1035.05,1037.9,3052646
2024-07-16,1042.0,1044.95,1024.5,1029.0,1242326
2024-07-18,1027.85,1028.75,1004.1,1010.25,1850857
2024-07-19,1012.65,1014.95,985.0,989.1,3195475
2024-07-22,990.0,1011.95,971.0,1006.25,2819852
2024-07-23,1015.7,1015.7,940.05,972.9,5290749
2024-07-24,974.7,988.25,968.65,974.2,2446557
2024-07-25,970.95,972.6,954.0,969.15,1573736
2024-07-26,976.0,991.35,972.9,984.15,1990326
2024-07-29,990.0,1000.8,985.3,991.45,1761942
2024-07-30,994.5,998.0,988.45,989.6,979935
2024-07-31,990.0,994.4,985.5,987.65,994897
2024-08-01,989.9,995.0,976.0,980.5,998861
2024-08-02,972.75,976.5,963.65,966.4,1102487
2024-08-05,945.0,954.0,921.15,925.5,2629317
2024-08-06,925.5,946.75,915.9,919.15,1708694
2024-08-07,927.85,934.1,921.3,930.85,1174614
2024-08-08,930.85,939.9,923.55,925.8,1150268
2024-08-09,932.55,935.65,926.0,926.95,569574
2024-08-12,926.45,933.25,915.05,924.4,1267706
2024-08-13,929.75,931.45,911.3,918.45,1973513
2024-08-14,928.0,929.0,906.3,909.85,1764250
2024-08-16,914.9,925.9,911.3,924.75,908032
2024-08-19,926.0,940.7,925.15,937.7,1252866
2024-08-20,940.05,942.4,926.4,931.0,1191423
2024-08-21,930.05,938.7,927.75,934.8,943091
2024-08-22,935.0,942.3,932.35,939.4,841250
2024-08-23,935.0,938.1,922.0,923.3,1246894
2024-08-26,927.8,931.65,925.1,931.0,765618
2024-08-27,933.5,933.5,925.15,930.4,707733
2024-08-28,931.1,939.55,925.5,927.0,1063625
2024-08-29,927.4,928.5,914.4,923.05,1360184
2024-08-30,925.0,948.0,921.8,932.8,2984431
