Date,Open,High,Low,Close,Volume
2022-02-14,15999.0,16026.6,15700.05,15824.15,48691
2022-02-15,15824.0,16120.0,15532.05,16046.55,35897
2022-02-16,16270.0,16280.0,15925.15,15996.65,19365
2022-02-17,16060.65,16142.95,15900.0,16003.0,18033
2022-02-18,15950.0,16027.95,15780.55,15856.0,11702
2022-02-21,15850.0,15882.2,15580.15,15787.0,16251
2022-02-22,15580.0,16076.95,15399.0,15970.15,37505
2022-02-23,15970.0,16213.1,15840.0,15951.4,20424
2022-02-24,15500.0,15665.6,14975.0,15016.65,50909
2022-02-25,15317.0,15666.0,15223.8,15593.3,21886
2022-02-28,15250.0,15800.0,15170.45,15748.8,23677
2022-03-02,15492.1,15740.95,15420.0,15518.75,13753
2022-03-03,15642.9,15669.9,15100.0,15170.0,17555
2022-03-04,15175.0,15189.7,14700.0,14731.45,24004
2022-03-07,14500.0,14579.55,14053.95,14165.95,28624
2022-03-08,14165.95,14757.35,14032.65,14673.5,23021
2022-03-09,14700.0,14720.1,14064.0,14224.2,102323
2022-03-10,14550.0,14641.65,14233.05,14307.65,49214
2022-03-11,14324.0,14324.0,14152.15,14213.9,28496
2022-03-14,14225.0,14276.75,13890.0,14022.95,68198
2022-03-15,14058.0,14284.95,13865.85,13921.45,68263
2022-03-16,14100.0,14233.9,14006.0,14081.6,104762
2022-03-17,14257.9,14698.0,14220.85,14585.75,95719
2022-03-21,14620.0,14643.9,14200.0,14249.0,31935
2022-03-22,14299.0,14400.0,13957.55,14306.75,34108
2022-03-23,14400.0,14437.05,14138.1,14188.85,21070
2022-03-24,14138.0,14229.9,14000.0,14153.8,16425
2022-03-25,14200.1,14302.95,14010.0,14052.85,17789
2022-03-28,14100.0,14149.7,13924.0,14025.8,20939
2022-03-29,14030.0,14220.0,14030.0,14107.3,22986
2022-03-30,14250.0,14482.95,14181.15,14458.55,44166
2022-03-31,14480.0,14519.9,14251.05,14438.5,31457
2022-04-01,14420.0,14612.45,14376.75,14553.75,16286
2022-04-04,14615.0,14950.0,14572.15,14861.3,41357
2022-04-05,14970.0,15085.0,14832.1,14894.7,22667
2022-04-06,14894.7,15050.0,14787.45,14999.85,24737
2022-04-07,14990.0,15099.35,14903.4,14975.35,23081
2022-04-08,15000.0,15065.1,14916.3,15036.5,17007
2022-04-11,15140.0,15167.95,14904.05,14956.2,13198
2022-04-12,14904.0,14939.95,14541.6,14652.1,18977
2022-04-13,14659.95,14743.65,14463.0,14561.95,14284
2022-04-18,14524.4,14600.0,14300.0,14573.2,10940
2022-04-19,14600.0,14692.15,14043.1,14127.55,25638
2022-04-20,14288.0,14460.0,14205.35,14371.3,14664
2022-04-21,14483.0,14650.9,14420.0,14637.45,10746
2022-04-22,14590.0,14629.95,14452.5,14501.2,8985
2022-04-25,14452.0,14492.3,14028.35,14160.45,23722
2022-04-26,14252.5,14570.05,14252.5,14521.95,34502
2022-04-27,14465.0,14479.0,14242.5,14386.7,12430
2022-04-28,14386.7,14495.85,14325.0,14381.2,22006
2022-04-29,14450.0,14790.0,14400.0,14491.6,24674
2022-05-02,14420.0,14602.4,14230.0,14460.55,18509
2022-05-04,14560.0,14560.0,14105.4,14166.15,23857
2022-05-05,14280.0,14485.45,14107.7,14147.65,15579
2022-05-06,14000.0,14050.0,13807.85,13848.95,20697
2022-05-09,13791.7,13848.95,13500.0,13612.8,23929
2022-05-10,13612.8,13891.55,13500.0,13521.35,19109
2022-05-11,13637.7,13649.85,13069.55,13394.25,26773
2022-05-12,13311.0,13326.4,12932.45,13128.6,20938
2022-05-13,13200.0,13499.25,13022.65,13098.7,28821
2022-05-16,13300.0,13330.0,13075.4,13209.55,17260
2022-05-17,13350.0,13671.95,13280.0,13629.05,14982
2022-05-18,13620.0,14300.0,13620.0,14186.25,49824
2022-05-19,13765.0,14109.3,13177.45,13393.65,73307
2022-05-20,13707.0,14257.4,13500.0,14175.15,69654
2022-05-23,14310.5,14375.15,14003.6,14162.35,32397
2022-05-24,14161.0,14271.9,13842.2,14059.7,20099
2022-05-25,14045.0,14157.9,13692.95,13738.85,13882
2022-05-26,13900.2,14000.0,13480.15,13864.9,22958
2022-05-27,14049.95,14299.0,13970.0,14185.75,29521
2022-05-30,14290.0,14524.95,14256.05,14436.75,13313
2022-05-31,14454.95,14699.95,14390.0,14627.4,26185
2022-06-01,14680.0,14775.0,14444.0,14537.25,9840
2022-06-02,14537.25,14828.75,14500.0,14764.9,10731
2022-06-03,14849.0,14871.0,14315.6,14347.3,11194
2022-06-06,14347.3,14430.0,14184.3,14370.1,8304
2022-06-07,14301.0,14342.75,14015.7,14121.55,10559
2022-06-08,14270.0,14270.0,13941.7,14109.4,12830
2022-06-09,14080.4,14400.7,14040.75,14362.35,14211
2022-06-10,14225.0,14350.0,14150.65,14215.95,6282
2022-06-13,14081.0,14145.4,13805.1,13860.45,9177
2022-06-14,13830.0,14079.45,13751.15,13796.9,8777
2022-06-15,13824.0,13939.55,13755.9,13871.15,13446
2022-06-16,14080.0,14080.0,13500.0,13550.5,13252
2022-06-17,13569.75,13655.9,13290.0,13329.75,17576
2022-06-20,13400.0,13438.3,13165.0,13286.2,11196
2022-06-21,13345.0,13730.05,13304.35,13662.2,14668
2022-06-22,13650.0,13709.95,13405.05,13437.85,13706
2022-06-23,13500.0,13867.4,13450.0,13821.95,38229
2022-06-24,13900.0,14327.6,13900.0,14266.8,28919
2022-06-27,14474.9,14645.85,14326.3,14593.15,28254
2022-06-28,14550.0,14700.0,14457.1,14656.7,20876
2022-06-29,14614.0,15630.0,14560.0,15523.0,128714
2022-06-30,15520.0,15700.0,15190.0,15229.6,46647
2022-07-01,15273.0,15731.2,15201.55,15686.3,71619
2022-07-04,15660.0,16000.0,15654.95,15938.2,33501
2022-07-05,15940.0,16044.9,15591.6,15634.05,29221
2022-07-06,15647.0,16150.0,15600.05,16107.6,48854
2022-07-07,16115.0,16308.85,15960.8,16170.65,25335
2022-07-08,16140.0,16290.0,16025.0,16139.5,17133
2022-07-11,16100.0,16605.0,16000.0,16554.95,47949
2022-07-12,16554.95,16565.0,16422.0,16512.9,11692
2022-07-13,16515.0,16665.7,16331.7,16367.35,16505
2022-07-14,16240.0,16432.0,15881.4,16009.2,23633
2022-07-15,16009.2,16525.0,16009.2,16434.35,27102
2022-07-18,16499.0,16606.85,16337.85,16366.15,24177
2022-07-19,16366.2,16500.0,16256.0,16407.7,18990
2022-07-20,16500.0,16600.0,16280.55,16387.1,35675
2022-07-21,16480.0,16480.0,16225.25,16375.75,20935
2022-07-22,16450.0,17127.6,16370.0,16828.3,109380
2022-07-25,16828.3,16999.95,16460.0,16508.95,33185
2022-07-26,16598.0,16698.2,16313.05,16364.55,26746
2022-07-27,16470.0,16595.0,16220.0,16429.7,38519
2022-07-28,16461.0,16950.0,16382.0,16571.8,30048
2022-07-29,16789.0,17230.0,16628.55,17115.8,72333
2022-08-01,17200.0,17738.95,16978.55,17649.35,74234
2022-08-02,17617.9,17900.0,17500.0,17802.05,89734
2022-08-03,18188.95,18188.95,17001.0,17299.85,168277
2022-08-04,17500.0,17790.0,17250.0,17561.75,99421
2022-08-05,17599.0,17815.0,17102.65,17399.85,70018
2022-08-08,17300.0,17600.0,17200.0,17314.5,53429
2022-08-10,17350.0,17605.0,17165.8,17234.3,51020
2022-08-11,17450.0,17538.45,17285.0,17427.85,58850
2022-08-12,17420.0,17505.0,17201.0,17260.95,24628
2022-08-16,17310.0,18093.0,17310.0,18044.25,95435
2022-08-17,18100.0,18224.7,17856.85,17957.1,61622
2022-08-18,17900.0,17947.4,17570.0,17605.2,41793
2022-08-19,17757.5,17829.75,17312.85,17376.4,47005
2022-08-22,17341.65,17542.25,17057.0,17089.65,38621
2022-08-23,17051.0,17472.0,17001.5,17293.0,62061
2022-08-24,17280.0,17419.95,17215.0,17260.95,63336
2022-08-25,17318.0,17460.0,17186.05,17206.2,41923
2022-08-26,17320.0,17425.4,17200.0,17252.15,28888
2022-08-29,17050.0,17170.0,16801.15,17059.9,43541
2022-08-30,17114.0,17590.0,17114.0,17540.05,45150
2022-09-01,17490.0,17867.95,17356.95,17663.05,52573
2022-09-02,17719.0,17898.0,17463.5,17568.1,43637
2022-09-05,17594.8,17809.95,17549.95,17591.1,25136
2022-09-06,17630.0,17749.95,17400.0,17457.35,19596
2022-09-07,17415.0,17529.95,17250.8,17309.85,16691
2022-09-08,17435.0,17500.0,17135.0,17244.55,31682
2022-09-09,17350.0,17448.95,17140.0,17181.5,35223
2022-09-12,17327.65,17364.95,17202.0,17238.95,28905
2022-09-13,17381.6,17699.9,17260.1,17484.35,37983
2022-09-14,17251.0,17596.9,17164.0,17519.4,32140
2022-09-15,17570.0,17688.35,17286.55,17341.6,20307
2022-09-16,17320.0,17350.0,16810.1,16934.1,73191
2022-09-19,16851.0,17145.0,16702.15,16856.65,27328
2022-09-20,17000.0,17249.9,16850.0,16872.65,42108
2022-09-21,16900.0,17026.0,16594.7,16671.7,18761
2022-09-22,16714.65,16825.0,16513.3,16592.6,35868
2022-09-23,16600.0,16835.0,16150.15,16223.35,36144
2022-09-26,16198.0,16198.0,15599.3,15855.95,36710
2022-09-27,15940.0,16042.0,15695.0,15809.25,30976
2022-09-28,15800.0,15844.5,15600.0,15659.25,18018
2022-09-29,15895.0,15895.0,15300.0,15670.45,57959
2022-09-30,15670.45,15924.9,15501.0,15814.85,18069
2022-10-03,15895.1,15957.55,15500.1,15618.9,36325
2022-10-04,15900.0,15938.0,15700.0,15905.05,12884
2022-10-06,15990.0,16205.0,15901.0,15945.6,30447
2022-10-07,15999.0,16117.1,15850.0,15865.35,28071
2022-10-10,15700.0,15829.8,15581.4,15757.85,13100
2022-10-11,15795.0,15840.0,15465.0,15572.25,19107
2022-10-12,15576.0,15692.45,15393.6,15660.5,12892
2022-10-13,15700.0,15739.9,15480.0,15543.7,10921
2022-10-14,15700.0,15887.05,15436.95,15467.95,28592
2022-10-17,15460.0,15634.7,15400.1,15568.65,16787
2022-10-18,15640.0,15741.95,15606.05,15669.65,11193
2022-10-19,15700.0,15800.0,15597.3,15676.55,15358
2022-10-20,15649.0,15790.0,15516.1,15772.8,10560
2022-10-21,15790.0,15849.95,15501.0,15555.7,9445
2022-10-24,15610.0,15700.0,15560.6,15623.15,2298
2022-10-25,15635.0,15685.0,15543.0,15646.35,8065
2022-10-27,15700.0,15835.0,15590.45,15743.15,14228
2022-10-28,15750.0,16163.95,15740.0,16114.4,23435
2022-10-31,16245.0,16555.0,16122.6,16488.6,30738
2022-11-01,16510.0,16650.0,16380.2,16599.3,53465
2022-11-02,16599.3,16655.0,16500.0,16578.3,26775
2022-11-03,16450.0,16659.2,16450.0,16557.9,19015
2022-11-04,16591.0,16591.0,16108.55,16322.25,50207
2022-11-07,16375.0,16632.6,16216.25,16446.2,32977
2022-11-09,16387.5,17510.3,16340.0,17223.6,151023
2022-11-10,17101.0,17301.0,16780.0,16813.4,38820
2022-11-11,16999.0,17069.95,16666.65,16768.3,28041
2022-11-14,16852.15,16860.0,16660.0,16821.1,15577
2022-11-15,16909.0,17089.95,16857.45,16890.5,21179
2022-11-16,16890.5,17100.0,16619.05,16674.75,12774
2022-11-17,16690.0,16850.0,16601.0,16703.3,13940
2022-11-18,16762.95,16762.95,16435.55,16535.6,15665
2022-11-21,16520.0,16520.0,16309.0,16357.35,19098
2022-11-22,16407.9,16483.7,16380.0,16422.15,18998
2022-11-23,16503.7,16756.0,16422.15,16647.65,59286
2022-11-24,16730.0,16819.25,16551.1,16638.3,20170
2022-11-25,16721.45,16988.0,16602.55,16936.6,27789
2022-11-28,16872.0,17047.0,16850.0,16973.6,17734
2022-11-29,16903.6,17002.0,16766.0,16795.2,24072
2022-11-30,16879.2,17075.35,16822.5,17004.4,28048
